MSOA21CD,MSOA21NM,borough_name,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
E02000952,Wandsworth 030,Wandsworth,1.0882923569337757,1.0511157116798406,1.0291343410803628,1.0088538771558333,1.003108394004568,1.0407803378797955,1.295960063536462,1.711581066497165,1.8891620617595395,1.6966888614542983,1.5995401886647633,1.570023052393862,1.5771801595664556,1.566125092971735,1.5789438448835917,1.6959348148788145,1.7425176679835117,1.7466801740365054,1.6464727431547892,1.4835712627967943,1.3451471843926106,1.2745119632191209,1.2321420144657167,1.1712396748996778
E02000953,Wandsworth 031,Wandsworth,1.0882923569337757,1.0511157116798406,1.0291343410803628,1.0088538771558333,1.003108394004568,1.0407803378797955,1.295960063536462,1.711581066497165,1.8891620617595395,1.6966888614542983,1.5995401886647633,1.570023052393862,1.5771801595664556,1.566125092971735,1.5789438448835917,1.6959348148788145,1.7425176679835117,1.7466801740365054,1.6464727431547892,1.4835712627967943,1.3451471843926106,1.2745119632191209,1.2321420144657167,1.1712396748996778
E02000954,Wandsworth 032,Wandsworth,1.0882923569337757,1.0511157116798406,1.0291343410803628,1.0088538771558333,1.003108394004568,1.0407803378797955,1.295960063536462,1.711581066497165,1.8891620617595395,1.6966888614542983,1.5995401886647633,1.570023052393862,1.5771801595664556,1.566125092971735,1.5789438448835917,1.6959348148788145,1.7425176679835117,1.7466801740365054,1.6464727431547892,1.4835712627967943,1.3451471843926106,1.2745119632191209,1.2321420144657167,1.1712396748996778
E02000955,Wandsworth 033,Wandsworth,1.0882923569337757,1.0511157116798406,1.0291343410803628,1.0088538771558333,1.003108394004568,1.0407803378797955,1.295960063536462,1.711581066497165,1.8891620617595395,1.6966888614542983,1.5995401886647633,1.570023052393862,1.5771801595664556,1.566125092971735,1.5789438448835917,1.6959348148788145,1.7425176679835117,1.7466801740365054,1.6464727431547892,1.4835712627967943,1.3451471843926106,1.2745119632191209,1.2321420144657167,1.1712396748996778
E02000956,Wandsworth 034,Wandsworth,1.0882923569337757,1.0511157116798406,1.0291343410803628,1.0088538771558333,1.003108394004568,1.0407803378797955,1.295960063536462,1.711581066497165,1.8891620617595395,1.6966888614542983,1.5995401886647633,1.570023052393862,1.5771801595664556,1.566125092971735,1.5789438448835917,1.6959348148788145,1.7425176679835117,1.7466801740365054,1.6464727431547892,1.4835712627967943,1.3451471843926106,1.2745119632191209,1.2321420144657167,1.1712396748996778
E02000957,Wandsworth 035,Wandsworth,1.0882923569337757,1.0511157116798406,1.0291343410803628,1.0088538771558333,1.003108394004568,1.0407803378797955,1.295960063536462,1.711581066497165,1.8891620617595395,1.6966888614542983,1.5995401886647633,1.570023052393862,1.5771801595664556,1.566125092971735,1.5789438448835917,1.6959348148788145,1.7425176679835117,1.7466801740365054,1.6464727431547892,1.4835712627967943,1.3451471843926106,1.2745119632191209,1.2321420144657167,1.1712396748996778
E02000958,Wandsworth 036,Wandsworth,1.0882923569337757,1.0511157116798406,1.0291343410803628,1.0088538771558333,1.003108394004568,1.0407803378797955,1.295960063536462,1.711581066497165,1.8891620617595395,1.6966888614542983,1.5995401886647633,1.570023052393862,1.5771801595664556,1.566125092971735,1.5789438448835917,1.6959348148788145,1.7425176679835117,1.7466801740365054,1.6464727431547892,1.4835712627967943,1.3451471843926106,1.2745119632191209,1.2321420144657167,1.1712396748996778
E02000959,Wandsworth 037,Wandsworth,1.0882923569337757,1.0511157116798406,1.0291343410803628,1.0088538771558333,1.003108394004568,1.0407803378797955,1.295960063536462,1.711581066497165,1.8891620617595395,1.6966888614542983,1.5995401886647633,1.570023052393862,1.5771801595664556,1.566125092971735,1.5789438448835917,1.6959348148788145,1.7425176679835117,1.7466801740365054,1.6464727431547892,1.4835712627967943,1.3451471843926106,1.2745119632191209,1.2321420144657167,1.1712396748996778
E02000960,Westminster 001,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000961,Westminster 002,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000962,Westminster 003,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000963,Westminster 004,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000964,Westminster 005,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000965,Westminster 006,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000966,Westminster 007,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000967,Westminster 008,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000968,Westminster 009,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000969,Westminster 010,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000970,Westminster 011,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000971,Westminster 012,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000972,Westminster 013,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000973,Westminster 014,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000974,Westminster 015,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000975,Westminster 016,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000976,Westminster 017,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000977,Westminster 018,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000978,Westminster 019,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000979,Westminster 020,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000980,Westminster 021,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000981,Westminster 022,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000982,Westminster 023,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02000983,Westminster 024,Westminster,1.1338328846555563,1.0435521001382504,1.0053681117384758,0.979362921686346,0.9729275124145698,1.0087465961781892,1.1549688992014533,1.3913266360174539,1.595100113415538,1.6372243447972523,1.674396372336201,1.7168068806226682,1.7326698536306615,1.6927875510554888,1.6621076419059475,1.6852726744779352,1.6796252356200485,1.6788241668821806,1.659187999488789,1.5261506858367329,1.3720339593334858,1.3320978380119408,1.3564971533597512,1.2580672601806449
E02006782,Bromley 040,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02006783,Lewisham 037,Lewisham,1.0955747993110778,1.058755728509449,1.0278745912541525,1.0069501077219496,0.9997102699047706,1.0548024940863028,1.2828641714081557,1.573108494584549,1.7278359336147635,1.6013730988246693,1.4943752132764008,1.4810388508585817,1.5081933677917378,1.5225514824546191,1.5643652440211742,1.7018918454951206,1.729758861374542,1.7140543688492058,1.578522459170999,1.4274788847070308,1.3137927645531695,1.2562666278804753,1.2026811215309567,1.1529960446745315
E02006784,Lewisham 038,Lewisham,1.0955747993110778,1.058755728509449,1.0278745912541525,1.0069501077219496,0.9997102699047706,1.0548024940863028,1.2828641714081557,1.573108494584549,1.7278359336147635,1.6013730988246693,1.4943752132764008,1.4810388508585817,1.5081933677917378,1.5225514824546191,1.5643652440211742,1.7018918454951206,1.729758861374542,1.7140543688492058,1.578522459170999,1.4274788847070308,1.3137927645531695,1.2562666278804753,1.2026811215309567,1.1529960446745315
E02006785,Bexley 029,Bexley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02006786,Greenwich 033,Greenwich,1.0835463557758085,1.0475498725393078,1.0315374119910534,1.0108076767107816,1.0001887508810816,1.0869113489149305,1.3439549890315874,1.6054217800139017,1.7251271781930173,1.5199363531469068,1.3916072880432333,1.372957227582641,1.3947782638879929,1.390983967585551,1.4301011054212087,1.6143844237877234,1.7059873650730282,1.6964170510742536,1.5306817103053239,1.3400912519376935,1.2377227301706044,1.1958248281586592,1.168344305327471,1.1603703550418345
E02006787,Bromley 041,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02006788,Croydon 045,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02006789,Bromley 042,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02006791,Ealing 040,Ealing,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02006792,Hounslow 029,Hounslow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02006793,Enfield 037,Enfield,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02006794,Haringey 037,Haringey,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02006795,Harrow 032,Harrow,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02006796,Hillingdon 033,Hillingdon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02006798,Lewisham 039,Lewisham,1.0955747993110778,1.058755728509449,1.0278745912541525,1.0069501077219496,0.9997102699047706,1.0548024940863028,1.2828641714081557,1.573108494584549,1.7278359336147635,1.6013730988246693,1.4943752132764008,1.4810388508585817,1.5081933677917378,1.5225514824546191,1.5643652440211742,1.7018918454951206,1.729758861374542,1.7140543688492058,1.578522459170999,1.4274788847070308,1.3137927645531695,1.2562666278804753,1.2026811215309567,1.1529960446745315
E02006799,Barking and Dagenham 023,Barking and Dagenham,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
